VARIABLE	K	M	STATISTIC	VALUE
num_a1	12	180	max_reconstructed	1.27351e+10
num_a1	12	180	mean_reconstructed	9.29036e+07
num_a1	12	180	std_reconstructed	2.23773e+08
num_a1	12	180	max_error	0.0448179
num_a1	12	180	rms_error	0.000675103
num_a1	12	180	correlation	0.999264
num_a1	12	180	srr	4.70429
num_a1	12	180	precisionbits	3.47978
ANSNOW	12	180	min_original	0
ANSNOW	12	180	max_original	255200
ANSNOW	12	180	mean_original	1353.14
ANSNOW	12	180	std_original	4425.36
ANSNOW	12	180	min_reconstructed	-4292.35
ANSNOW	12	180	max_reconstructed	256184
ANSNOW	12	180	mean_reconstructed	1353.14
ANSNOW	12	180	std_reconstructed	4404.57
ANSNOW	12	180	max_error	0.0830758
ANSNOW	12	180	rms_error	0.00167876
ANSNOW	12	180	correlation	0.995303
ANSNOW	12	180	srr	3.3687
ANSNOW	12	180	precisionbits	2.58943
FREQI	12	180	min_original	0
FREQI	12	180	max_original	0.88516
FREQI	12	180	mean_original	0.0555143
FREQI	12	180	std_original	0.0945655
FREQI	12	180	min_reconstructed	-0.00825888
FREQI	12	180	max_reconstructed	0.890806
FREQI	12	180	mean_reconstructed	0.0555143
FREQI	12	180	std_reconstructed	0.0945538
FREQI	12	180	max_error	0.0314043
FREQI	12	180	rms_error	0.00168268
FREQI	12	180	correlation	0.999876
FREQI	12	180	srr	5.98847
FREQI	12	180	precisionbits	3.99289
TOT_CLD_VISTAU	12	180	min_original	0
TOT_CLD_VISTAU	12	180	max_original	19.4941
TOT_CLD_VISTAU	12	180	mean_original	0.306793
TOT_CLD_VISTAU	12	180	std_original	0.702205
TOT_CLD_VISTAU	12	180	min_reconstructed	-0.453125
TOT_CLD_VISTAU	12	180	max_reconstructed	18.9496
TOT_CLD_VISTAU	12	180	mean_reconstructed	0.306793
TOT_CLD_VISTAU	12	180	std_reconstructed	0.701557
TOT_CLD_VISTAU	12	180	max_error	0.069148
TOT_CLD_VISTAU	12	180	rms_error	0.00154701
TOT_CLD_VISTAU	12	180	correlation	0.999077
TOT_CLD_VISTAU	12	180	srr	4.5413
TOT_CLD_VISTAU	12	180	precisionbits	2.85417
ABSORB	12	180	min_original	9.67492e-13
ABSORB	12	180	max_original	0.000438466
ABSORB	12	180	mean_original	9.29679e-07
ABSORB	12	180	std_original	4.72151e-06
ABSORB	12	180	min_reconstructed	-2.01698e-06
ABSORB	12	180	max_reconstructed	0.000421691
ABSORB	12	180	mean_reconstructed	9.29679e-07
ABSORB	12	180	std_reconstructed	4.71882e-06
ABSORB	12	180	max_error	0.0382584
ABSORB	12	180	rms_error	0.000363376
ABSORB	12	180	correlation	0.99943
ABSORB	12	180	srr	4.88918
ABSORB	12	180	precisionbits	3.70808
dgnd_a02	12	180	min_original	1.98504e-08
dgnd_a02	12	180	max_original	5.24956e-08
dgnd_a02	12	180	mean_original	3.46611e-08
dgnd_a02	12	180	std_original	4.91539e-09
dgnd_a02	12	180	min_reconstructed	1.9804e-08
dgnd_a02	12	180	max_reconstructed	5.25465e-08
dgnd_a02	12	180	mean_reconstructed	3.46611e-08
dgnd_a02	12	180	std_reconstructed	4.91519e-09
dgnd_a02	12	180	max_error	0.028156
dgnd_a02	12	180	rms_error	0.00132943
dgnd_a02	12	180	correlation	0.999961
dgnd_a02	12	180	srr	6.82349
dgnd_a02	12	180	precisionbits	4.15041
VD01	12	180	min_original	-1.67312e-07
VD01	12	180	max_original	2.01814e-07
VD01	12	180	mean_original	4.65942e-09
VD01	12	180	std_original	1.33945e-08
VD01	12	180	min_reconstructed	-1.67138e-07
VD01	12	180	max_reconstructed	2.01529e-07
VD01	12	180	mean_reconstructed	4.65942e-09
VD01	12	180	std_reconstructed	1.33897e-08
VD01	12	180	max_error	0.0319118
VD01	12	180	rms_error	0.000980628
VD01	12	180	correlation	0.999635
VD01	12	180	srr	5.20961
VD01	12	180	precisionbits	3.96977
TOT_ICLD_VISTAU	12	180	min_original	0
TOT_ICLD_VISTAU	12	180	max_original	67.5472
TOT_ICLD_VISTAU	12	180	mean_original	1.36954
TOT_ICLD_VISTAU	12	180	std_original	2.7199
TOT_ICLD_VISTAU	12	180	min_reconstructed	-1.4862
TOT_ICLD_VISTAU	12	180	max_reconstructed	67.9213
TOT_ICLD_VISTAU	12	180	mean_reconstructed	1.36954
TOT_ICLD_VISTAU	12	180	std_reconstructed	2.71564
TOT_ICLD_VISTAU	12	180	max_error	0.139947
TOT_ICLD_VISTAU	12	180	rms_error	0.00225281
TOT_ICLD_VISTAU	12	180	correlation	0.998434
TOT_ICLD_VISTAU	12	180	srr	4.15979
TOT_ICLD_VISTAU	12	180	precisionbits	1.83705
dgnd_a01	12	180	min_original	4.92289e-08
dgnd_a01	12	180	max_original	3.64792e-07
dgnd_a01	12	180	mean_original	1.35156e-07
dgnd_a01	12	180	std_original	3.44591e-08
dgnd_a01	12	180	min_reconstructed	4.91576e-08
dgnd_a01	12	180	max_reconstructed	3.67376e-07
dgnd_a01	12	180	mean_reconstructed	1.35156e-07
dgnd_a01	12	180	std_reconstructed	3.44572e-08
dgnd_a01	12	180	max_error	0.0268619
dgnd_a01	12	180	rms_error	0.00112493
dgnd_a01	12	180	correlation	0.999947
dgnd_a01	12	180	srr	6.60097
dgnd_a01	12	180	precisionbits	4.21829
soa_a2	12	180	min_original	6.38432e-21
soa_a2	12	180	max_original	5.94177e-11
soa_a2	12	180	mean_original	1.80749e-12
soa_a2	12	180	std_original	1.70821e-12
soa_a2	12	180	min_reconstructed	-6.31763e-13
soa_a2	12	180	max_reconstructed	5.90864e-11
soa_a2	12	180	mean_reconstructed	1.80749e-12
soa_a2	12	180	std_reconstructed	1.70683e-12
soa_a2	12	180	max_error	0.0414641
soa_a2	12	180	rms_error	0.00115627
soa_a2	12	180	correlation	0.999191
soa_a2	12	180	srr	4.63597
soa_a2	12	180	precisionbits	3.59199
soa_a1	12	180	min_original	7.33149e-15
soa_a1	12	180	max_original	1.71704e-08
soa_a1	12	180	mean_original	2.09364e-10
soa_a1	12	180	std_original	5.82626e-10
soa_a1	12	180	min_reconstructed	-1.38061e-10
soa_a1	12	180	max_reconstructed	1.72773e-08
soa_a1	12	180	mean_reconstructed	2.09364e-10
soa_a1	12	180	std_reconstructed	5.82438e-10
soa_a1	12	180	max_error	0.0378923
soa_a1	12	180	rms_error	0.000862862
soa_a1	12	180	correlation	0.999677
soa_a1	12	180	srr	5.29738
soa_a1	12	180	precisionbits	3.72195
AREL	12	180	min_original	0
AREL	12	180	max_original	9.03571
AREL	12	180	mean_original	0.44885
AREL	12	180	std_original	0.997112
AREL	12	180	min_reconstructed	-0.136096
AREL	12	180	max_reconstructed	9.26541
AREL	12	180	mean_reconstructed	0.44885
AREL	12	180	std_reconstructed	0.997018
AREL	12	180	max_error	0.0582368
AREL	12	180	rms_error	0.00151733
AREL	12	180	correlation	0.999905
AREL	12	180	srr	6.18444
AREL	12	180	precisionbits	3.10192
AREI	12	180	min_original	0
AREI	12	180	max_original	62.891
AREI	12	180	mean_original	4.31814
AREI	12	180	std_original	7.50973
AREI	12	180	min_reconstructed	-1.08251
AREI	12	180	max_reconstructed	62.0341
AREI	12	180	mean_reconstructed	4.31814
AREI	12	180	std_reconstructed	7.50876
AREI	12	180	max_error	0.0619379
AREI	12	180	rms_error	0.00191643
AREI	12	180	correlation	0.999871
AREI	12	180	srr	5.96134
AREI	12	180	precisionbits	3.01303
OMEGA	12	180	min_original	-1.00316
OMEGA	12	180	max_original	0.828433
OMEGA	12	180	mean_original	-0.000671521
OMEGA	12	180	std_original	0.0285833
OMEGA	12	180	min_reconstructed	-1.00303
OMEGA	12	180	max_reconstructed	0.823928
OMEGA	12	180	mean_reconstructed	-0.000671521
OMEGA	12	180	std_reconstructed	0.0285556
OMEGA	12	180	max_error	0.0214621
OMEGA	12	180	rms_error	0.000686567
OMEGA	12	180	correlation	0.999032
OMEGA	12	180	srr	4.50653
OMEGA	12	180	precisionbits	4.54206
RELHUM	12	180	min_original	0.0059569
RELHUM	12	180	max_original	130.875
RELHUM	12	180	mean_original	47.3473
RELHUM	12	180	std_original	31.957
RELHUM	12	180	min_reconstructed	-0.400393
RELHUM	12	180	max_reconstructed	131.062
RELHUM	12	180	mean_reconstructed	47.3473
RELHUM	12	180	std_reconstructed	31.9564
RELHUM	12	180	max_error	0.0190757
RELHUM	12	180	rms_error	0.00152139
RELHUM	12	180	correlation	0.999981
RELHUM	12	180	srr	7.32648
RELHUM	12	180	precisionbits	4.71212
bc_a1	12	180	min_original	1.73846e-15
bc_a1	12	180	max_original	2.77532e-09
bc_a1	12	180	mean_original	1.73599e-11
bc_a1	12	180	std_original	6.13829e-11
bc_a1	12	180	min_reconstructed	-3.14224e-11
bc_a1	12	180	max_reconstructed	2.7225e-09
bc_a1	12	180	mean_reconstructed	1.73599e-11
bc_a1	12	180	std_reconstructed	6.13497e-11
bc_a1	12	180	max_error	0.0451603
bc_a1	12	180	rms_error	0.000727732
bc_a1	12	180	correlation	0.999459
bc_a1	12	180	srr	4.92563
bc_a1	12	180	precisionbits	3.4688
FICE	12	180	min_original	0
FICE	12	180	max_original	0.999715
FICE	12	180	mean_original	0.24578
FICE	12	180	std_original	0.29576
FICE	12	180	min_reconstructed	-0.020993
FICE	12	180	max_reconstructed	1.00581
FICE	12	180	mean_reconstructed	0.24578
FICE	12	180	std_reconstructed	0.295753
FICE	12	180	max_error	0.0701265
FICE	12	180	rms_error	0.00208305
FICE	12	180	correlation	0.999975
FICE	12	180	srr	7.15
FICE	12	180	precisionbits	2.8339
AWNC	12	180	min_original	0
AWNC	12	180	max_original	2.39333e+08
AWNC	12	180	mean_original	4.48514e+06
AWNC	12	180	std_original	1.18331e+07
AWNC	12	180	min_reconstructed	-3.65828e+06
AWNC	12	180	max_reconstructed	2.3726e+08
AWNC	12	180	mean_reconstructed	4.48514e+06
AWNC	12	180	std_reconstructed	1.1827e+07
AWNC	12	180	max_error	0.0567938
AWNC	12	180	rms_error	0.0015828
AWNC	12	180	correlation	0.999487
AWNC	12	180	srr	4.96519
AWNC	12	180	precisionbits	3.13812
DTCOND	12	180	min_original	-0.000169804
DTCOND	12	180	max_original	0.000340467
DTCOND	12	180	mean_original	4.87043e-06
DTCOND	12	180	std_original	1.46683e-05
DTCOND	12	180	min_reconstructed	-0.000177692
DTCOND	12	180	max_reconstructed	0.000340383
DTCOND	12	180	mean_reconstructed	4.87043e-06
DTCOND	12	180	std_reconstructed	1.46582e-05
DTCOND	12	180	max_error	0.0348882
DTCOND	12	180	rms_error	0.00106684
DTCOND	12	180	correlation	0.999311
DTCOND	12	180	srr	4.75195
DTCOND	12	180	precisionbits	3.84112
V	12	180	min_original	-21.459
V	12	180	max_original	23.0733
V	12	180	mean_original	0.0107813
V	12	180	std_original	2.24094
V	12	180	min_reconstructed	-21.5739
V	12	180	max_reconstructed	23.0942
V	12	180	mean_reconstructed	0.0107813
V	12	180	std_reconstructed	2.2406
V	12	180	max_error	0.0151938
V	12	180	rms_error	0.000882508
V	12	180	correlation	0.999846
V	12	180	srr	5.83343
V	12	180	precisionbits	5.04038
CONCLD	12	180	min_original	0
CONCLD	12	180	max_original	0.234965
CONCLD	12	180	mean_original	0.0175247
CONCLD	12	180	std_original	0.0298164
CONCLD	12	180	min_reconstructed	-0.00330421
CONCLD	12	180	max_reconstructed	0.231519
CONCLD	12	180	mean_reconstructed	0.0175247
CONCLD	12	180	std_reconstructed	0.0298142
CONCLD	12	180	max_error	0.0679743
CONCLD	12	180	rms_error	0.00153612
CONCLD	12	180	correlation	0.999927
CONCLD	12	180	srr	6.36822
CONCLD	12	180	precisionbits	2.87887
AWNI	12	180	min_original	0
AWNI	12	180	max_original	260675
AWNI	12	180	mean_original	3431.19
AWNI	12	180	std_original	8970.07
AWNI	12	180	min_reconstructed	-4474.1
AWNI	12	180	max_reconstructed	259984
AWNI	12	180	mean_reconstructed	3431.19
AWNI	12	180	std_reconstructed	8964.33
AWNI	12	180	max_error	0.0423514
AWNI	12	180	rms_error	0.00123133
AWNI	12	180	correlation	0.99936
AWNI	12	180	srr	4.80458
AWNI	12	180	precisionbits	3.56145
CMFDQR	12	180	min_original	0
CMFDQR	12	180	max_original	3.54263e-08
CMFDQR	12	180	mean_original	3.44481e-10
CMFDQR	12	180	std_original	1.46611e-09
CMFDQR	12	180	min_reconstructed	-7.25786e-10
CMFDQR	12	180	max_reconstructed	3.54408e-08
CMFDQR	12	180	mean_reconstructed	3.44481e-10
CMFDQR	12	180	std_reconstructed	1.46542e-09
CMFDQR	12	180	max_error	0.0885914
CMFDQR	12	180	rms_error	0.00126781
CMFDQR	12	180	correlation	0.999531
CMFDQR	12	180	srr	5.02869
CMFDQR	12	180	precisionbits	2.49669
NUMLIQ	12	180	min_original	0
NUMLIQ	12	180	max_original	1.10291e+08
NUMLIQ	12	180	mean_original	1.52682e+06
NUMLIQ	12	180	std_original	4.06015e+06
NUMLIQ	12	180	min_reconstructed	-1.93126e+06
NUMLIQ	12	180	max_reconstructed	1.09706e+08
NUMLIQ	12	180	mean_reconstructed	1.52682e+06
NUMLIQ	12	180	std_reconstructed	4.05649e+06
NUMLIQ	12	180	max_error	0.0778996
NUMLIQ	12	180	rms_error	0.00156228
NUMLIQ	12	180	correlation	0.999099
NUMLIQ	12	180	srr	4.55849
NUMLIQ	12	180	precisionbits	2.68224
ICWMR	12	180	min_original	0
ICWMR	12	180	max_original	0.000449792
ICWMR	12	180	mean_original	1.52678e-05
ICWMR	12	180	std_original	3.66208e-05
ICWMR	12	180	min_reconstructed	-1.28697e-05
ICWMR	12	180	max_reconstructed	0.000453532
ICWMR	12	180	mean_reconstructed	1.52678e-05
ICWMR	12	180	std_reconstructed	3.66154e-05
ICWMR	12	180	max_error	0.0544197
ICWMR	12	180	rms_error	0.00139418
ICWMR	12	180	correlation	0.999853
ICWMR	12	180	srr	5.86785
ICWMR	12	180	precisionbits	3.19973
H2SO4	12	180	min_original	1.81269e-17
H2SO4	12	180	max_original	9.24223e-12
H2SO4	12	180	mean_original	1.32776e-13
H2SO4	12	180	std_original	2.39386e-13
H2SO4	12	180	min_reconstructed	-1.27411e-13
H2SO4	12	180	max_reconstructed	9.13142e-12
H2SO4	12	180	mean_reconstructed	1.32776e-13
H2SO4	12	180	std_reconstructed	2.39043e-13
H2SO4	12	180	max_error	0.144861
H2SO4	12	180	rms_error	0.001386
H2SO4	12	180	correlation	0.998567
H2SO4	12	180	srr	4.22403
H2SO4	12	180	precisionbits	1.78726
LCLOUD	12	180	min_original	6.93889e-18
LCLOUD	12	180	max_original	0.594302
LCLOUD	12	180	mean_original	0.0419948
LCLOUD	12	180	std_original	0.0731716
LCLOUD	12	180	min_reconstructed	-0.0111194
LCLOUD	12	180	max_reconstructed	0.59067
LCLOUD	12	180	mean_reconstructed	0.0419948
LCLOUD	12	180	std_reconstructed	0.0731632
LCLOUD	12	180	max_error	0.0496024
LCLOUD	12	180	rms_error	0.00186375
LCLOUD	12	180	correlation	0.999885
LCLOUD	12	180	srr	6.04573
LCLOUD	12	180	precisionbits	3.33345
ncl_a3	12	180	min_original	1.98896e-21
ncl_a3	12	180	max_original	4.03007e-08
ncl_a3	12	180	mean_original	2.65457e-09
ncl_a3	12	180	std_original	5.98545e-09
ncl_a3	12	180	min_reconstructed	-4.1034e-10
ncl_a3	12	180	max_reconstructed	4.02806e-08
ncl_a3	12	180	mean_reconstructed	2.65457e-09
ncl_a3	12	180	std_reconstructed	5.98531e-09
ncl_a3	12	180	max_error	0.0434724
ncl_a3	12	180	rms_error	0.000995881
ncl_a3	12	180	correlation	0.999978
ncl_a3	12	180	srr	7.22046
ncl_a3	12	180	precisionbits	3.52376
ncl_a2	12	180	min_original	1.87074e-17
ncl_a2	12	180	max_original	1.61144e-11
ncl_a2	12	180	mean_original	4.98638e-13
ncl_a2	12	180	std_original	1.41688e-12
ncl_a2	12	180	min_reconstructed	-1.85841e-13
ncl_a2	12	180	max_reconstructed	1.61344e-11
ncl_a2	12	180	mean_reconstructed	4.98638e-13
ncl_a2	12	180	std_reconstructed	1.41683e-12
ncl_a2	12	180	max_error	0.0360197
ncl_a2	12	180	rms_error	0.000776266
ncl_a2	12	180	correlation	0.999961
ncl_a2	12	180	srr	6.82361
ncl_a2	12	180	precisionbits	3.79507
ncl_a1	12	180	min_original	1.72758e-14
ncl_a1	12	180	max_original	3.30491e-09
ncl_a1	12	180	mean_original	1.95335e-10
ncl_a1	12	180	std_original	3.79219e-10
ncl_a1	12	180	min_reconstructed	-1.40125e-11
ncl_a1	12	180	max_reconstructed	3.2545e-09
ncl_a1	12	180	mean_reconstructed	1.95335e-10
ncl_a1	12	180	std_reconstructed	3.79206e-10
ncl_a1	12	180	max_error	0.0257699
ncl_a1	12	180	rms_error	0.000918917
ncl_a1	12	180	correlation	0.999968
ncl_a1	12	180	srr	6.96427
ncl_a1	12	180	precisionbits	4.27817
ICLDIWP	12	180	min_original	0
ICLDIWP	12	180	max_original	0.0950541
ICLDIWP	12	180	mean_original	0.00110906
ICLDIWP	12	180	std_original	0.00350802
ICLDIWP	12	180	min_reconstructed	-0.00110037
ICLDIWP	12	180	max_reconstructed	0.0936723
ICLDIWP	12	180	mean_reconstructed	0.00110906
ICLDIWP	12	180	std_reconstructed	0.00350692
ICLDIWP	12	180	max_error	0.0470499
ICLDIWP	12	180	rms_error	0.000921841
ICLDIWP	12	180	correlation	0.999688
ICLDIWP	12	180	srr	5.32317
ICLDIWP	12	180	precisionbits	3.40967
SL	12	180	min_original	239513
SL	12	180	max_original	608619
SL	12	180	mean_original	354188
SL	12	180	std_original	78818
SL	12	180	min_reconstructed	239362
SL	12	180	max_reconstructed	608804
SL	12	180	mean_reconstructed	354188
SL	12	180	std_reconstructed	78817.9
SL	12	180	max_error	0.00450594
SL	12	180	rms_error	0.000241156
SL	12	180	correlation	0.999999
SL	12	180	srr	9.79031
SL	12	180	precisionbits	6.79396
ICLDTWP	12	180	min_original	8.67362e-19
ICLDTWP	12	180	max_original	0.207316
ICLDTWP	12	180	mean_original	0.00628382
ICLDTWP	12	180	std_original	0.0135679
ICLDTWP	12	180	min_reconstructed	-0.00270505
ICLDTWP	12	180	max_reconstructed	0.210965
ICLDTWP	12	180	mean_reconstructed	0.00628382
ICLDTWP	12	180	std_reconstructed	0.0135658
ICLDTWP	12	180	max_error	0.0629814
ICLDTWP	12	180	rms_error	0.00116706
ICLDTWP	12	180	correlation	0.999841
ICLDTWP	12	180	srr	5.80935
ICLDTWP	12	180	precisionbits	2.98893
so4_a1	12	180	min_original	1.05459e-13
so4_a1	12	180	max_original	7.74072e-09
so4_a1	12	180	mean_original	2.88004e-10
so4_a1	12	180	std_original	5.39813e-10
so4_a1	12	180	min_reconstructed	-1.77941e-11
so4_a1	12	180	max_reconstructed	7.74062e-09
so4_a1	12	180	mean_reconstructed	2.88004e-10
so4_a1	12	180	std_reconstructed	5.3975e-10
so4_a1	12	180	max_error	0.0291824
so4_a1	12	180	rms_error	0.00106265
so4_a1	12	180	correlation	0.999884
so4_a1	12	180	srr	6.0362
so4_a1	12	180	precisionbits	4.09876
so4_a2	12	180	min_original	3.03918e-14
so4_a2	12	180	max_original	6.92143e-10
so4_a2	12	180	mean_original	8.88842e-12
so4_a2	12	180	std_original	8.45485e-12
so4_a2	12	180	min_reconstructed	-8.55664e-12
so4_a2	12	180	max_reconstructed	6.92918e-10
so4_a2	12	180	mean_reconstructed	8.88842e-12
so4_a2	12	180	std_reconstructed	8.43671e-12
so4_a2	12	180	max_error	0.0687285
so4_a2	12	180	rms_error	0.000799866
so4_a2	12	180	correlation	0.997854
so4_a2	12	180	srr	3.93287
so4_a2	12	180	precisionbits	2.86295
so4_a3	12	180	min_original	1.39714e-18
so4_a3	12	180	max_original	6.22364e-10
so4_a3	12	180	mean_original	6.56969e-12
so4_a3	12	180	std_original	2.5158e-11
so4_a3	12	180	min_reconstructed	-9.22421e-12
so4_a3	12	180	max_reconstructed	6.17923e-10
so4_a3	12	180	mean_reconstructed	6.56969e-12
so4_a3	12	180	std_reconstructed	2.51526e-11
so4_a3	12	180	max_error	0.0430592
so4_a3	12	180	rms_error	0.000835769
so4_a3	12	180	correlation	0.999786
so4_a3	12	180	srr	5.59594
so4_a3	12	180	precisionbits	3.53753
QRL	12	180	min_original	-9.41281e-05
QRL	12	180	max_original	2.64461e-05
QRL	12	180	mean_original	-1.72717e-05
QRL	12	180	std_original	1.18491e-05
QRL	12	180	min_reconstructed	-9.47444e-05
QRL	12	180	max_reconstructed	2.64355e-05
QRL	12	180	mean_reconstructed	-1.72717e-05
QRL	12	180	std_reconstructed	1.18478e-05
QRL	12	180	max_error	0.0378792
QRL	12	180	rms_error	0.00143889
QRL	12	180	correlation	0.999893
QRL	12	180	srr	6.09376
QRL	12	180	precisionbits	3.72245
QRS	12	180	min_original	1.30266e-06
QRS	12	180	max_original	8.68339e-05
QRS	12	180	mean_original	9.59774e-06
QRS	12	180	std_original	9.92573e-06
QRS	12	180	min_reconstructed	9.82891e-07
QRS	12	180	max_reconstructed	8.6875e-05
QRS	12	180	mean_reconstructed	9.59774e-06
QRS	12	180	std_reconstructed	9.92513e-06
QRS	12	180	max_error	0.034607
QRS	12	180	rms_error	0.0012759
QRS	12	180	correlation	0.99994
QRS	12	180	srr	6.50707
QRS	12	180	precisionbits	3.85279
OMEGAT	12	180	min_original	-273.641
OMEGAT	12	180	max_original	201.497
OMEGAT	12	180	mean_original	-0.241871
OMEGAT	12	180	std_original	7.57238
OMEGAT	12	180	min_reconstructed	-275.506
OMEGAT	12	180	max_reconstructed	199.644
OMEGAT	12	180	mean_reconstructed	-0.241871
OMEGAT	12	180	std_reconstructed	7.56585
OMEGAT	12	180	max_error	0.0183791
OMEGAT	12	180	rms_error	0.000662151
OMEGAT	12	180	correlation	0.999137
OMEGAT	12	180	srr	4.5891
OMEGAT	12	180	precisionbits	4.76579
EXTINCT	12	180	min_original	1.05884e-11
EXTINCT	12	180	max_original	0.00257961
EXTINCT	12	180	mean_original	1.90591e-05
EXTINCT	12	180	std_original	4.32942e-05
EXTINCT	12	180	min_reconstructed	-5.26715e-06
EXTINCT	12	180	max_reconstructed	0.00250717
EXTINCT	12	180	mean_reconstructed	1.90591e-05
EXTINCT	12	180	std_reconstructed	4.32812e-05
EXTINCT	12	180	max_error	0.0295092
EXTINCT	12	180	rms_error	0.000411276
EXTINCT	12	180	correlation	0.9997
EXTINCT	12	180	srr	5.35077
EXTINCT	12	180	precisionbits	4.08269
CLOUD	12	180	min_original	1.38778e-17
CLOUD	12	180	max_original	0.895483
CLOUD	12	180	mean_original	0.112791
CLOUD	12	180	std_original	0.124784
CLOUD	12	180	min_reconstructed	-0.0116001
CLOUD	12	180	max_reconstructed	0.900883
CLOUD	12	180	mean_reconstructed	0.112791
CLOUD	12	180	std_reconstructed	0.124772
CLOUD	12	180	max_error	0.0304639
CLOUD	12	180	rms_error	0.00197565
CLOUD	12	180	correlation	0.999899
CLOUD	12	180	srr	6.14023
CLOUD	12	180	precisionbits	4.03675
FREQR	12	180	min_original	0
FREQR	12	180	max_original	0.968037
FREQR	12	180	mean_original	0.0644614
FREQR	12	180	std_original	0.119078
FREQR	12	180	min_reconstructed	-0.017368
FREQR	12	180	max_reconstructed	0.969168
FREQR	12	180	mean_reconstructed	0.0644614
FREQR	12	180	std_reconstructed	0.119065
FREQR	12	180	max_error	0.0562626
FREQR	12	180	rms_error	0.0017931
FREQR	12	180	correlation	0.999894
FREQR	12	180	srr	6.10017
FREQR	12	180	precisionbits	3.15168
SO2	12	180	min_original	3.78173e-17
SO2	12	180	max_original	2.89686e-08
SO2	12	180	mean_original	1.48396e-10
SO2	12	180	std_original	6.63667e-10
SO2	12	180	min_reconstructed	-4.12006e-10
SO2	12	180	max_reconstructed	2.87183e-08
SO2	12	180	mean_reconstructed	1.48396e-10
SO2	12	180	std_reconstructed	6.63201e-10
SO2	12	180	max_error	0.0702437
SO2	12	180	rms_error	0.000858557
SO2	12	180	correlation	0.999298
SO2	12	180	srr	4.73791
SO2	12	180	precisionbits	2.83149
VT	12	180	min_original	-4583.83
VT	12	180	max_original	5018.16
VT	12	180	mean_original	3.6991
VT	12	180	std_original	524.52
VT	12	180	min_reconstructed	-4595.69
VT	12	180	max_reconstructed	5017.92
VT	12	180	mean_reconstructed	3.6991
VT	12	180	std_reconstructed	524.439
VT	12	180	max_error	0.0169682
VT	12	180	rms_error	0.000954866
VT	12	180	correlation	0.999847
VT	12	180	srr	5.83815
VT	12	180	precisionbits	4.88102
