VARIABLE	K	M	STATISTIC	VALUE
NUMICE	2	70	mean_original	6914.6
NUMICE	2	70	std_original	20217.7
NUMICE	2	70	min_reconstructed	-31965.8
NUMICE	2	70	max_reconstructed	853404
NUMICE	2	70	mean_reconstructed	6914.6
NUMICE	2	70	std_reconstructed	20188.4
NUMICE	2	70	max_error	0.0817455
NUMICE	2	70	rms_error	0.001272
NUMICE	2	70	correlation	0.998554
NUMICE	2	70	srr	4.21714
NUMICE	2	70	precisionbits	2.61272
Q	2	70	min_original	1.24165e-06
Q	2	70	max_original	0.0183988
Q	2	70	mean_original	0.00258097
Q	2	70	std_original	0.00426885
Q	2	70	min_reconstructed	1.35673e-06
Q	2	70	max_reconstructed	0.0183994
Q	2	70	mean_reconstructed	0.00258097
Q	2	70	std_reconstructed	0.00426885
Q	2	70	max_error	0.00208109
Q	2	70	rms_error	4.15988e-05
Q	2	70	correlation	1
Q	2	70	srr	12.4455
Q	2	70	precisionbits	7.90844
VQ	2	70	min_original	-0.092088
VQ	2	70	max_original	0.107227
VQ	2	70	mean_original	0.000428235
VQ	2	70	std_original	0.0100806
VQ	2	70	min_reconstructed	-0.091969
VQ	2	70	max_reconstructed	0.10725
VQ	2	70	mean_reconstructed	0.000428235
VQ	2	70	std_reconstructed	0.0100805
VQ	2	70	max_error	0.00229835
VQ	2	70	rms_error	0.000152991
VQ	2	70	correlation	0.999995
VQ	2	70	srr	8.36886
VQ	2	70	precisionbits	7.76519
UU	2	70	min_original	0.726122
UU	2	70	max_original	5151.92
UU	2	70	mean_original	336.572
UU	2	70	std_original	465.964
UU	2	70	min_reconstructed	-1.6297
UU	2	70	max_reconstructed	5151.92
UU	2	70	mean_reconstructed	336.572
UU	2	70	std_reconstructed	465.964
UU	2	70	max_error	0.00323975
UU	2	70	rms_error	6.56791e-05
UU	2	70	correlation	1
UU	2	70	srr	10.4276
UU	2	70	precisionbits	7.2699
WTKE	2	70	min_original	0.2
WTKE	2	70	max_original	1.30369
WTKE	2	70	mean_original	0.245025
WTKE	2	70	std_original	0.0820812
WTKE	2	70	min_reconstructed	0.199292
WTKE	2	70	max_reconstructed	1.30373
WTKE	2	70	mean_reconstructed	0.245025
WTKE	2	70	std_reconstructed	0.0820812
WTKE	2	70	max_error	0.00261069
WTKE	2	70	rms_error	6.50845e-05
WTKE	2	70	correlation	1
WTKE	2	70	srr	10.1582
WTKE	2	70	precisionbits	7.58135
num_a2	2	70	min_original	1.51736e+06
num_a2	2	70	max_original	7.84934e+09
num_a2	2	70	mean_original	1.62863e+08
num_a2	2	70	std_original	1.61637e+08
num_a2	2	70	min_reconstructed	-4.55042e+07
num_a2	2	70	max_reconstructed	7.73675e+09
num_a2	2	70	mean_reconstructed	1.62863e+08
num_a2	2	70	std_reconstructed	1.61504e+08
num_a2	2	70	max_error	0.0956766
num_a2	2	70	rms_error	0.000835819
num_a2	2	70	correlation	0.999176
num_a2	2	70	srr	4.62306
num_a2	2	70	precisionbits	2.38569
num_a3	2	70	min_original	1.8269e-05
num_a3	2	70	max_original	7.57759e+07
num_a3	2	70	mean_original	454517
num_a3	2	70	std_original	1.37612e+06
num_a3	2	70	min_reconstructed	-1.02263e+06
num_a3	2	70	max_reconstructed	8.53437e+07
num_a3	2	70	mean_reconstructed	454517
num_a3	2	70	std_reconstructed	1.37326e+06
num_a3	2	70	max_error	0.126264
num_a3	2	70	rms_error	0.00116908
num_a3	2	70	correlation	0.997926
num_a3	2	70	srr	3.95734
num_a3	2	70	precisionbits	1.98548
num_a1	2	70	min_original	802563
num_a1	2	70	max_original	1.27248e+10
num_a1	2	70	mean_original	9.29036e+07
num_a1	2	70	std_original	2.23938e+08
num_a1	2	70	min_reconstructed	-2.82189e+07
num_a1	2	70	max_reconstructed	1.17852e+10
num_a1	2	70	mean_reconstructed	9.29036e+07
num_a1	2	70	std_reconstructed	2.22223e+08
num_a1	2	70	max_error	0.0809692
num_a1	2	70	rms_error	0.00217412
num_a1	2	70	correlation	0.992341
num_a1	2	70	srr	3.01704
num_a1	2	70	precisionbits	2.62648
ANSNOW	2	70	min_original	0
ANSNOW	2	70	max_original	255200
ANSNOW	2	70	mean_original	1353.14
ANSNOW	2	70	std_original	4425.36
ANSNOW	2	70	min_reconstructed	-3093.91
ANSNOW	2	70	max_reconstructed	253265
ANSNOW	2	70	mean_reconstructed	1353.14
ANSNOW	2	70	std_reconstructed	4423.3
ANSNOW	2	70	max_error	0.020643
ANSNOW	2	70	rms_error	0.000529121
ANSNOW	2	70	correlation	0.999534
ANSNOW	2	70	srr	5.03443
ANSNOW	2	70	precisionbits	4.5982
FREQI	2	70	min_original	0
FREQI	2	70	max_original	0.88516
FREQI	2	70	mean_original	0.0555143
FREQI	2	70	std_original	0.0945655
FREQI	2	70	min_reconstructed	-0.0161527
FREQI	2	70	max_reconstructed	0.885249
FREQI	2	70	mean_reconstructed	0.0555143
FREQI	2	70	std_reconstructed	0.0945623
FREQI	2	70	max_error	0.025709
FREQI	2	70	rms_error	0.000878647
FREQI	2	70	correlation	0.999966
FREQI	2	70	srr	6.92588
FREQI	2	70	precisionbits	4.28158
TOT_CLD_VISTAU	2	70	min_original	0
TOT_CLD_VISTAU	2	70	max_original	19.4941
TOT_CLD_VISTAU	2	70	mean_original	0.306793
TOT_CLD_VISTAU	2	70	std_original	0.702205
TOT_CLD_VISTAU	2	70	min_reconstructed	-0.0748688
TOT_CLD_VISTAU	2	70	max_reconstructed	19.4611
TOT_CLD_VISTAU	2	70	mean_reconstructed	0.306793
TOT_CLD_VISTAU	2	70	std_reconstructed	0.702183
TOT_CLD_VISTAU	2	70	max_error	0.00983492
TOT_CLD_VISTAU	2	70	rms_error	0.000285175
TOT_CLD_VISTAU	2	70	correlation	0.999969
TOT_CLD_VISTAU	2	70	srr	6.98086
TOT_CLD_VISTAU	2	70	precisionbits	5.66787
ABSORB	2	70	min_original	9.67492e-13
ABSORB	2	70	max_original	0.000438466
ABSORB	2	70	mean_original	9.29679e-07
ABSORB	2	70	std_original	4.72151e-06
ABSORB	2	70	min_reconstructed	-8.74377e-06
ABSORB	2	70	max_reconstructed	0.000340259
ABSORB	2	70	mean_reconstructed	9.29679e-07
ABSORB	2	70	std_reconstructed	4.67796e-06
ABSORB	2	70	max_error	0.223977
ABSORB	2	70	rms_error	0.00145928
ABSORB	2	70	correlation	0.990775
ABSORB	2	70	srr	2.88345
ABSORB	2	70	precisionbits	1.15858
dgnd_a02	2	70	min_original	1.98504e-08
dgnd_a02	2	70	max_original	5.24956e-08
dgnd_a02	2	70	mean_original	3.46611e-08
dgnd_a02	2	70	std_original	4.91539e-09
dgnd_a02	2	70	min_reconstructed	1.98496e-08
dgnd_a02	2	70	max_reconstructed	5.24858e-08
dgnd_a02	2	70	mean_reconstructed	3.46611e-08
dgnd_a02	2	70	std_reconstructed	4.91539e-09
dgnd_a02	2	70	max_error	0.00342231
dgnd_a02	2	70	rms_error	6.51409e-05
dgnd_a02	2	70	correlation	1
dgnd_a02	2	70	srr	11.1746
dgnd_a02	2	70	precisionbits	7.19081
VD01	2	70	min_original	-1.67312e-07
VD01	2	70	max_original	2.01814e-07
VD01	2	70	mean_original	4.65942e-09
VD01	2	70	std_original	1.33945e-08
VD01	2	70	min_reconstructed	-1.67017e-07
VD01	2	70	max_reconstructed	2.01415e-07
VD01	2	70	mean_reconstructed	4.65942e-09
VD01	2	70	std_reconstructed	1.33945e-08
VD01	2	70	max_error	0.00393744
VD01	2	70	rms_error	8.96294e-05
VD01	2	70	correlation	0.999997
VD01	2	70	srr	8.66127
VD01	2	70	precisionbits	6.98853
TOT_ICLD_VISTAU	2	70	min_original	0
TOT_ICLD_VISTAU	2	70	max_original	67.5472
TOT_ICLD_VISTAU	2	70	mean_original	1.36954
TOT_ICLD_VISTAU	2	70	std_original	2.7199
TOT_ICLD_VISTAU	2	70	min_reconstructed	-0.185422
TOT_ICLD_VISTAU	2	70	max_reconstructed	67.546
TOT_ICLD_VISTAU	2	70	mean_reconstructed	1.36954
TOT_ICLD_VISTAU	2	70	std_reconstructed	2.71984
TOT_ICLD_VISTAU	2	70	max_error	0.0114455
TOT_ICLD_VISTAU	2	70	rms_error	0.000255595
TOT_ICLD_VISTAU	2	70	correlation	0.99998
TOT_ICLD_VISTAU	2	70	srr	7.29958
TOT_ICLD_VISTAU	2	70	precisionbits	5.44907
dgnd_a01	2	70	min_original	4.92289e-08
dgnd_a01	2	70	max_original	3.64792e-07
dgnd_a01	2	70	mean_original	1.35156e-07
dgnd_a01	2	70	std_original	3.44591e-08
dgnd_a01	2	70	min_reconstructed	4.923e-08
dgnd_a01	2	70	max_reconstructed	3.63984e-07
dgnd_a01	2	70	mean_reconstructed	1.35156e-07
dgnd_a01	2	70	std_reconstructed	3.4459e-08
dgnd_a01	2	70	max_error	0.0104246
dgnd_a01	2	70	rms_error	0.000251699
dgnd_a01	2	70	correlation	0.999997
dgnd_a01	2	70	srr	8.76104
dgnd_a01	2	70	precisionbits	5.58386
soa_a2	2	70	min_original	6.38432e-21
soa_a2	2	70	max_original	5.94177e-11
soa_a2	2	70	mean_original	1.80749e-12
soa_a2	2	70	std_original	1.70821e-12
soa_a2	2	70	min_reconstructed	-1.15897e-12
soa_a2	2	70	max_reconstructed	5.92982e-11
soa_a2	2	70	mean_reconstructed	1.80749e-12
soa_a2	2	70	std_reconstructed	1.70813e-12
soa_a2	2	70	max_error	0.0313011
soa_a2	2	70	rms_error	0.000272917
soa_a2	2	70	correlation	0.999955
soa_a2	2	70	srr	6.71891
soa_a2	2	70	precisionbits	3.99764
soa_a1	2	70	min_original	7.33149e-15
soa_a1	2	70	max_original	1.71704e-08
soa_a1	2	70	mean_original	2.09364e-10
soa_a1	2	70	std_original	5.82626e-10
soa_a1	2	70	min_reconstructed	-7.76399e-11
soa_a1	2	70	max_reconstructed	1.7226e-08
soa_a1	2	70	mean_reconstructed	2.09364e-10
soa_a1	2	70	std_reconstructed	5.82509e-10
soa_a1	2	70	max_error	0.0229636
soa_a1	2	70	rms_error	0.000681287
soa_a1	2	70	correlation	0.999798
soa_a1	2	70	srr	5.63824
soa_a1	2	70	precisionbits	4.44451
AREL	2	70	min_original	0
AREL	2	70	max_original	9.03571
AREL	2	70	mean_original	0.44885
AREL	2	70	std_original	0.997112
AREL	2	70	min_reconstructed	-0.148531
AREL	2	70	max_reconstructed	8.59637
AREL	2	70	mean_reconstructed	0.44885
AREL	2	70	std_reconstructed	0.996929
AREL	2	70	max_error	0.153867
AREL	2	70	rms_error	0.00211568
AREL	2	70	correlation	0.999816
AREL	2	70	srr	5.70485
AREL	2	70	precisionbits	1.70025
AREI	2	70	min_original	0
AREI	2	70	max_original	62.891
AREI	2	70	mean_original	4.31814
AREI	2	70	std_original	7.50973
AREI	2	70	min_reconstructed	-1.97353
AREI	2	70	max_reconstructed	62.8868
AREI	2	70	mean_reconstructed	4.31814
AREI	2	70	std_reconstructed	7.50942
AREI	2	70	max_error	0.033477
AREI	2	70	rms_error	0.00107862
AREI	2	70	correlation	0.999959
AREI	2	70	srr	6.79058
AREI	2	70	precisionbits	3.90068
OMEGA	2	70	min_original	-1.00316
OMEGA	2	70	max_original	0.828433
OMEGA	2	70	mean_original	-0.000671521
OMEGA	2	70	std_original	0.0285833
OMEGA	2	70	min_reconstructed	-0.997543
OMEGA	2	70	max_reconstructed	0.821664
OMEGA	2	70	mean_reconstructed	-0.000671521
OMEGA	2	70	std_reconstructed	0.0285729
OMEGA	2	70	max_error	0.0270143
OMEGA	2	70	rms_error	0.000421821
OMEGA	2	70	correlation	0.999635
OMEGA	2	70	srr	5.2093
OMEGA	2	70	precisionbits	4.21013
RELHUM	2	70	min_original	0.0059569
RELHUM	2	70	max_original	130.875
RELHUM	2	70	mean_original	47.3473
RELHUM	2	70	std_original	31.957
RELHUM	2	70	min_reconstructed	0.00593504
RELHUM	2	70	max_reconstructed	130.875
RELHUM	2	70	mean_reconstructed	47.3473
RELHUM	2	70	std_reconstructed	31.957
RELHUM	2	70	max_error	0.00236275
RELHUM	2	70	rms_error	4.62099e-05
RELHUM	2	70	correlation	1
RELHUM	2	70	srr	12.3675
RELHUM	2	70	precisionbits	7.72532
bc_a1	2	70	min_original	1.73846e-15
bc_a1	2	70	max_original	2.77532e-09
bc_a1	2	70	mean_original	1.73599e-11
bc_a1	2	70	std_original	6.13829e-11
bc_a1	2	70	min_reconstructed	-6.5387e-11
bc_a1	2	70	max_reconstructed	2.65948e-09
bc_a1	2	70	mean_reconstructed	1.73599e-11
bc_a1	2	70	std_reconstructed	6.12976e-11
bc_a1	2	70	max_error	0.041742
bc_a1	2	70	rms_error	0.00116575
bc_a1	2	70	correlation	0.99861
bc_a1	2	70	srr	4.24585
bc_a1	2	70	precisionbits	3.58236
FICE	2	70	min_original	2.77556e-17
FICE	2	70	max_original	0.999715
FICE	2	70	mean_original	0.24578
FICE	2	70	std_original	0.29576
FICE	2	70	min_reconstructed	-0.000227689
FICE	2	70	max_reconstructed	0.999717
FICE	2	70	mean_reconstructed	0.24578
FICE	2	70	std_reconstructed	0.29576
FICE	2	70	max_error	0.00052969
FICE	2	70	rms_error	1.09671e-05
FICE	2	70	correlation	1
FICE	2	70	srr	14.7189
FICE	2	70	precisionbits	9.88256
AWNC	2	70	min_original	0
AWNC	2	70	max_original	2.39333e+08
AWNC	2	70	mean_original	4.48514e+06
AWNC	2	70	std_original	1.18331e+07
AWNC	2	70	min_reconstructed	-7.33569e+06
AWNC	2	70	max_reconstructed	2.32251e+08
AWNC	2	70	mean_reconstructed	4.48514e+06
AWNC	2	70	std_reconstructed	1.18308e+07
AWNC	2	70	max_error	0.0585267
AWNC	2	70	rms_error	0.000981391
AWNC	2	70	correlation	0.999803
AWNC	2	70	srr	5.65476
AWNC	2	70	precisionbits	3.09476
DTCOND	2	70	min_original	-0.000169804
DTCOND	2	70	max_original	0.000340467
DTCOND	2	70	mean_original	4.87043e-06
DTCOND	2	70	std_original	1.46683e-05
DTCOND	2	70	min_reconstructed	-0.000170062
DTCOND	2	70	max_reconstructed	0.000340769
DTCOND	2	70	mean_reconstructed	4.87043e-06
DTCOND	2	70	std_reconstructed	1.46679e-05
DTCOND	2	70	max_error	0.00850845
DTCOND	2	70	rms_error	0.000202084
DTCOND	2	70	correlation	0.999975
DTCOND	2	70	srr	7.15227
DTCOND	2	70	precisionbits	5.87689
V	2	70	min_original	-21.459
V	2	70	max_original	23.0733
V	2	70	mean_original	0.0107813
V	2	70	std_original	2.24094
V	2	70	min_reconstructed	-21.459
V	2	70	max_reconstructed	23.0734
V	2	70	mean_reconstructed	0.0107813
V	2	70	std_reconstructed	2.24031
V	2	70	max_error	0.0160603
V	2	70	rms_error	0.001192
V	2	70	correlation	0.999719
V	2	70	srr	5.39973
V	2	70	precisionbits	4.96036
CONCLD	2	70	min_original	0
CONCLD	2	70	max_original	0.234965
CONCLD	2	70	mean_original	0.0175247
CONCLD	2	70	std_original	0.0298164
CONCLD	2	70	min_reconstructed	-0.0032498
CONCLD	2	70	max_reconstructed	0.235203
CONCLD	2	70	mean_reconstructed	0.0175247
CONCLD	2	70	std_reconstructed	0.029816
CONCLD	2	70	max_error	0.0329624
CONCLD	2	70	rms_error	0.000676185
CONCLD	2	70	correlation	0.999986
CONCLD	2	70	srr	7.55202
CONCLD	2	70	precisionbits	3.92304
AWNI	2	70	min_original	0
AWNI	2	70	max_original	260675
AWNI	2	70	mean_original	3431.19
AWNI	2	70	std_original	8970.07
AWNI	2	70	min_reconstructed	-4095.25
AWNI	2	70	max_reconstructed	260901
AWNI	2	70	mean_reconstructed	3431.19
AWNI	2	70	std_reconstructed	8961.65
AWNI	2	70	max_error	0.105252
AWNI	2	70	rms_error	0.00149037
AWNI	2	70	correlation	0.999062
AWNI	2	70	srr	4.52913
AWNI	2	70	precisionbits	2.24808
CMFDQR	2	70	min_original	0
CMFDQR	2	70	max_original	3.54263e-08
CMFDQR	2	70	mean_original	3.44481e-10
CMFDQR	2	70	std_original	1.46611e-09
CMFDQR	2	70	min_reconstructed	-7.90149e-11
CMFDQR	2	70	max_reconstructed	3.542e-08
CMFDQR	2	70	mean_reconstructed	3.44481e-10
CMFDQR	2	70	std_reconstructed	1.4661e-09
CMFDQR	2	70	max_error	0.00504326
CMFDQR	2	70	rms_error	0.000101717
CMFDQR	2	70	correlation	0.999997
CMFDQR	2	70	srr	8.66839
CMFDQR	2	70	precisionbits	6.63143
NUMLIQ	2	70	min_original	0
NUMLIQ	2	70	max_original	1.10291e+08
NUMLIQ	2	70	mean_original	1.52682e+06
NUMLIQ	2	70	std_original	4.06015e+06
NUMLIQ	2	70	min_reconstructed	-1.34082e+06
NUMLIQ	2	70	max_reconstructed	1.09302e+08
NUMLIQ	2	70	mean_reconstructed	1.52682e+06
NUMLIQ	2	70	std_reconstructed	4.05906e+06
NUMLIQ	2	70	max_error	0.0306127
NUMLIQ	2	70	rms_error	0.000851338
NUMLIQ	2	70	correlation	0.999733
NUMLIQ	2	70	srr	5.43434
NUMLIQ	2	70	precisionbits	4.02973
ICWMR	2	70	min_original	0
ICWMR	2	70	max_original	0.000449792
ICWMR	2	70	mean_original	1.52678e-05
ICWMR	2	70	std_original	3.66208e-05
ICWMR	2	70	min_reconstructed	-1.8355e-06
ICWMR	2	70	max_reconstructed	0.000449828
ICWMR	2	70	mean_reconstructed	1.52678e-05
ICWMR	2	70	std_reconstructed	3.66204e-05
ICWMR	2	70	max_error	0.0250909
ICWMR	2	70	rms_error	0.000355656
ICWMR	2	70	correlation	0.99999
ICWMR	2	70	srr	7.83871
ICWMR	2	70	precisionbits	4.31669
H2SO4	2	70	min_original	1.81269e-17
H2SO4	2	70	max_original	9.24223e-12
H2SO4	2	70	mean_original	1.32776e-13
H2SO4	2	70	std_original	2.39386e-13
H2SO4	2	70	min_reconstructed	-2.52922e-14
H2SO4	2	70	max_reconstructed	9.23762e-12
H2SO4	2	70	mean_reconstructed	1.32776e-13
H2SO4	2	70	std_reconstructed	2.39381e-13
H2SO4	2	70	max_error	0.0179891
H2SO4	2	70	rms_error	0.000167214
H2SO4	2	70	correlation	0.999979
H2SO4	2	70	srr	7.27519
H2SO4	2	70	precisionbits	4.79673
LCLOUD	2	70	min_original	0
LCLOUD	2	70	max_original	0.594302
LCLOUD	2	70	mean_original	0.0419948
LCLOUD	2	70	std_original	0.0731716
LCLOUD	2	70	min_reconstructed	-0.00839402
LCLOUD	2	70	max_reconstructed	0.593596
LCLOUD	2	70	mean_reconstructed	0.0419948
LCLOUD	2	70	std_reconstructed	0.0731668
LCLOUD	2	70	max_error	0.0664931
LCLOUD	2	70	rms_error	0.00140449
LCLOUD	2	70	correlation	0.999935
LCLOUD	2	70	srr	6.45389
LCLOUD	2	70	precisionbits	2.91065
ncl_a3	2	70	min_original	1.98896e-21
ncl_a3	2	70	max_original	4.03007e-08
ncl_a3	2	70	mean_original	2.65457e-09
ncl_a3	2	70	std_original	5.98545e-09
ncl_a3	2	70	min_reconstructed	-2.83824e-10
ncl_a3	2	70	max_reconstructed	4.02975e-08
ncl_a3	2	70	mean_reconstructed	2.65457e-09
ncl_a3	2	70	std_reconstructed	5.98543e-09
ncl_a3	2	70	max_error	0.0142569
ncl_a3	2	70	rms_error	0.000357515
ncl_a3	2	70	correlation	0.999997
ncl_a3	2	70	srr	8.69843
ncl_a3	2	70	precisionbits	5.1322
ncl_a2	2	70	min_original	1.87074e-17
ncl_a2	2	70	max_original	1.61144e-11
ncl_a2	2	70	mean_original	4.98638e-13
ncl_a2	2	70	std_original	1.41688e-12
ncl_a2	2	70	min_reconstructed	-2.57425e-13
ncl_a2	2	70	max_reconstructed	1.6118e-11
ncl_a2	2	70	mean_reconstructed	4.98638e-13
ncl_a2	2	70	std_reconstructed	1.41688e-12
ncl_a2	2	70	max_error	0.0215608
ncl_a2	2	70	rms_error	0.000291342
ncl_a2	2	70	correlation	0.999995
ncl_a2	2	70	srr	8.23744
ncl_a2	2	70	precisionbits	4.53545
ncl_a1	2	70	min_original	1.72758e-14
ncl_a1	2	70	max_original	3.30491e-09
ncl_a1	2	70	mean_original	1.95335e-10
ncl_a1	2	70	std_original	3.79219e-10
ncl_a1	2	70	min_reconstructed	-3.00747e-11
ncl_a1	2	70	max_reconstructed	3.30021e-09
ncl_a1	2	70	mean_reconstructed	1.95335e-10
ncl_a1	2	70	std_reconstructed	3.79216e-10
ncl_a1	2	70	max_error	0.0199447
ncl_a1	2	70	rms_error	0.000456421
ncl_a1	2	70	correlation	0.999992
ncl_a1	2	70	srr	7.97384
ncl_a1	2	70	precisionbits	4.64785
ICLDIWP	2	70	min_original	0
ICLDIWP	2	70	max_original	0.0950541
ICLDIWP	2	70	mean_original	0.00110906
ICLDIWP	2	70	std_original	0.00350802
ICLDIWP	2	70	min_reconstructed	-0.00290683
ICLDIWP	2	70	max_reconstructed	0.0951605
ICLDIWP	2	70	mean_reconstructed	0.00110906
ICLDIWP	2	70	std_reconstructed	0.00350342
ICLDIWP	2	70	max_error	0.103263
ICLDIWP	2	70	rms_error	0.00188948
ICLDIWP	2	70	correlation	0.998689
ICLDIWP	2	70	srr	4.28777
ICLDIWP	2	70	precisionbits	2.2756
SL	2	70	min_original	239513
SL	2	70	max_original	608619
SL	2	70	mean_original	354188
SL	2	70	std_original	78818
SL	2	70	min_reconstructed	239517
SL	2	70	max_reconstructed	608619
SL	2	70	mean_reconstructed	354188
SL	2	70	std_reconstructed	78818
SL	2	70	max_error	0.002245
SL	2	70	rms_error	4.56328e-05
SL	2	70	correlation	1
SL	2	70	srr	12.1921
SL	2	70	precisionbits	7.79907
ICLDTWP	2	70	min_original	8.67362e-19
ICLDTWP	2	70	max_original	0.207316
ICLDTWP	2	70	mean_original	0.00628382
ICLDTWP	2	70	std_original	0.0135679
ICLDTWP	2	70	min_reconstructed	-0.000336726
ICLDTWP	2	70	max_reconstructed	0.207319
ICLDTWP	2	70	mean_reconstructed	0.00628382
ICLDTWP	2	70	std_reconstructed	0.0135678
ICLDTWP	2	70	max_error	0.0180925
ICLDTWP	2	70	rms_error	0.000240219
ICLDTWP	2	70	correlation	0.999993
ICLDTWP	2	70	srr	8.08981
ICLDTWP	2	70	precisionbits	4.78846
so4_a1	2	70	min_original	1.05459e-13
so4_a1	2	70	max_original	7.74072e-09
so4_a1	2	70	mean_original	2.88004e-10
so4_a1	2	70	std_original	5.39813e-10
so4_a1	2	70	min_reconstructed	-9.84231e-14
so4_a1	2	70	max_reconstructed	7.71467e-09
so4_a1	2	70	mean_reconstructed	2.88004e-10
so4_a1	2	70	std_reconstructed	5.39799e-10
so4_a1	2	70	max_error	0.022106
so4_a1	2	70	rms_error	0.000502013
so4_a1	2	70	correlation	0.999974
so4_a1	2	70	srr	7.11807
so4_a1	2	70	precisionbits	4.49942
so4_a2	2	70	min_original	3.03918e-14
so4_a2	2	70	max_original	6.92143e-10
so4_a2	2	70	mean_original	8.88842e-12
so4_a2	2	70	std_original	8.45485e-12
so4_a2	2	70	min_reconstructed	-8.15055e-12
so4_a2	2	70	max_reconstructed	6.40199e-10
so4_a2	2	70	mean_reconstructed	8.88842e-12
so4_a2	2	70	std_reconstructed	8.25903e-12
so4_a2	2	70	max_error	0.309162
so4_a2	2	70	rms_error	0.00261392
so4_a2	2	70	correlation	0.976839
so4_a2	2	70	srr	2.22448
so4_a2	2	70	precisionbits	0.693567
so4_a3	2	70	min_original	1.39714e-18
so4_a3	2	70	max_original	6.22364e-10
so4_a3	2	70	mean_original	6.56969e-12
so4_a3	2	70	std_original	2.5158e-11
so4_a3	2	70	min_reconstructed	-1.51884e-12
so4_a3	2	70	max_reconstructed	6.22742e-10
so4_a3	2	70	mean_reconstructed	6.56969e-12
so4_a3	2	70	std_reconstructed	2.51574e-11
so4_a3	2	70	max_error	0.0237128
so4_a3	2	70	rms_error	0.000274256
so4_a3	2	70	correlation	0.999977
so4_a3	2	70	srr	7.20352
so4_a3	2	70	precisionbits	4.39819
QRL	2	70	min_original	-9.41281e-05
QRL	2	70	max_original	2.64461e-05
QRL	2	70	mean_original	-1.72717e-05
QRL	2	70	std_original	1.18491e-05
QRL	2	70	min_reconstructed	-9.41883e-05
QRL	2	70	max_reconstructed	2.65754e-05
QRL	2	70	mean_reconstructed	-1.72717e-05
QRL	2	70	std_reconstructed	1.18491e-05
QRL	2	70	max_error	0.00383807
QRL	2	70	rms_error	7.78006e-05
QRL	2	70	correlation	1
QRL	2	70	srr	10.3028
QRL	2	70	precisionbits	7.0254
QRS	2	70	min_original	1.30266e-06
QRS	2	70	max_original	8.68339e-05
QRS	2	70	mean_original	9.59774e-06
QRS	2	70	std_original	9.92573e-06
QRS	2	70	min_reconstructed	9.29825e-07
QRS	2	70	max_reconstructed	8.92105e-05
QRS	2	70	mean_reconstructed	9.59774e-06
QRS	2	70	std_reconstructed	9.92553e-06
QRS	2	70	max_error	0.0435396
QRS	2	70	rms_error	0.000730407
QRS	2	70	correlation	0.99998
QRS	2	70	srr	7.31181
QRS	2	70	precisionbits	3.52153
OMEGAT	2	70	min_original	-273.641
OMEGAT	2	70	max_original	201.497
OMEGAT	2	70	mean_original	-0.241871
OMEGAT	2	70	std_original	7.57238
OMEGAT	2	70	min_reconstructed	-274.947
OMEGAT	2	70	max_reconstructed	202.425
OMEGAT	2	70	mean_reconstructed	-0.241871
OMEGAT	2	70	std_reconstructed	7.56932
OMEGAT	2	70	max_error	0.0286549
OMEGAT	2	70	rms_error	0.000453336
OMEGAT	2	70	correlation	0.999595
OMEGAT	2	70	srr	5.13568
OMEGAT	2	70	precisionbits	4.12507
EXTINCT	2	70	min_original	1.05884e-11
EXTINCT	2	70	max_original	0.00257961
EXTINCT	2	70	mean_original	1.90591e-05
EXTINCT	2	70	std_original	4.32942e-05
EXTINCT	2	70	min_reconstructed	-2.41262e-05
EXTINCT	2	70	max_reconstructed	0.00218531
EXTINCT	2	70	mean_reconstructed	1.90591e-05
EXTINCT	2	70	std_reconstructed	4.31879e-05
EXTINCT	2	70	max_error	0.152854
EXTINCT	2	70	rms_error	0.00117527
EXTINCT	2	70	correlation	0.997545
EXTINCT	2	70	srr	3.83595
EXTINCT	2	70	precisionbits	1.70977
CLOUD	2	70	min_original	1.38778e-17
CLOUD	2	70	max_original	0.895483
CLOUD	2	70	mean_original	0.112791
CLOUD	2	70	std_original	0.124784
CLOUD	2	70	min_reconstructed	-0.000693885
CLOUD	2	70	max_reconstructed	0.895502
CLOUD	2	70	mean_reconstructed	0.112791
CLOUD	2	70	std_reconstructed	0.124784
CLOUD	2	70	max_error	0.00596105
CLOUD	2	70	rms_error	0.000113823
CLOUD	2	70	correlation	1
CLOUD	2	70	srr	10.2577
CLOUD	2	70	precisionbits	6.39022
FREQR	2	70	min_original	0
FREQR	2	70	max_original	0.968037
FREQR	2	70	mean_original	0.0644614
FREQR	2	70	std_original	0.119078
FREQR	2	70	min_reconstructed	-0.00273361
FREQR	2	70	max_reconstructed	0.967783
FREQR	2	70	mean_reconstructed	0.0644614
FREQR	2	70	std_reconstructed	0.119078
FREQR	2	70	max_error	0.00714052
FREQR	2	70	rms_error	0.000112435
FREQR	2	70	correlation	1
FREQR	2	70	srr	10.0955
FREQR	2	70	precisionbits	6.12975
SO2	2	70	min_original	3.78173e-17
SO2	2	70	max_original	2.89686e-08
SO2	2	70	mean_original	1.48396e-10
SO2	2	70	std_original	6.63667e-10
SO2	2	70	min_reconstructed	-1.52415e-10
SO2	2	70	max_reconstructed	2.87881e-08
SO2	2	70	mean_reconstructed	1.48396e-10
SO2	2	70	std_reconstructed	6.63428e-10
SO2	2	70	max_error	0.0598146
SO2	2	70	rms_error	0.00061468
